,day,process,process_id,father,father_id,uid,ocurrences
2819,7,monitoramento-z,2724,monitoramento-z,1276,0,1
2820,7,pidof,2746,monitoramento-V,1278,0,1
2821,7,monitoramento-c,2763,monitoramento-c,2762,0,1
2822,7,ps,2759,monitoramento-z,2758,0,1
2823,7,monitoramento-z,2902,monitoramento-z,2900,0,1
2824,7,pidof,2924,monitoramento-V,1278,0,1
2825,7,monitoramento-c,2946,monitoramento-c,2944,0,1
2826,7,ps,2988,monitoramento-z,2985,0,3
2827,7,nspr-6,1215,systemd,1,0,2
2828,7,pidof,3099,monitoramento-V,1279,0,1
2829,7,df,3114,monitoramento-d,3113,0,1
2830,7,ps,3169,monitoramento-d,3167,0,1
2831,7,awk,3289,monitoramento-c,3287,0,1
2832,7,pidof,3295,monitoramento-V,1280,0,1
2833,7,ps,3335,monitoramento-d,3334,0,1
2834,7,ps,3521,monitoramento-d,3520,0,1
2835,7,nm-dispatcher,3464,systemd,1,0,1
2836,7,ps,3665,monitoramento-z,3664,0,1
2837,7,pidof,4012,monitoramento-V,1278,0,1
2838,7,df,4023,monitoramento-d,4021,0,1
2839,7,ps,4026,monitoramento-z,4025,0,1
2840,7,VBoxManage,3912,workload.sh,1281,0,4
2841,7,ps,4217,monitoramento-d,4216,0,1
2842,7,ps,4388,monitoramento-z,4387,0,1
2843,7,ps,4437,monitoramento-d,4433,0,2
2844,7,pidof,4729,monitoramento-V,1278,0,1
2845,7,free,4739,monitoramento-m,4735,0,1
2846,7,ps,4746,monitoramento-z,4745,0,2
2847,7,ps,4926,monitoramento-z,4925,0,1
2848,7,monitoramento-V,4992,monitoramento-V,1279,0,1
2849,7,ifconfig,5150,monitoramento-n,5140,0,1
2850,7,grep,5151,monitoramento-n,5140,0,1
2851,7,pidof,5270,monitoramento-V,1280,0,1
2852,7,ps,5299,monitoramento-d,5298,0,1
2853,7,pidof,5452,monitoramento-V,1279,0,1
2854,7,pidof,5985,monitoramento-V,1279,0,1
2855,7,pidof,6139,monitoramento-V,1280,0,1
2856,7,awk,6144,monitoramento-n,6140,0,1
2857,7,pidof,6164,monitoramento-V,1279,0,1
2858,7,awk,6279,monitoramento-n,6276,0,1
2859,7,ps,6335,monitoramento-d,6333,0,1
2860,7,awk,6508,monitoramento-z,6505,0,1
2861,7,ps,6507,monitoramento-z,6505,0,1
2862,7,pool,375,systemd,1,0,1
2863,7,ps,6912,monitoramento-d,6911,0,1
2864,7,ps,7107,monitoramento-d,7106,0,1
2865,7,ps,7812,monitoramento-d,7810,0,1
2866,7,grep,8273,monitoramento-m,8271,0,1
2867,7,pidof,9698,monitoramento-V,1279,0,1
2868,7,grep,9737,monitoramento-V,9735,0,1
2869,7,ps,9885,monitoramento-z,9882,0,1
2870,7,ps,10286,monitoramento-z,10285,0,1
2871,7,monitoramento-n,10334,monitoramento-n,10333,0,1
2872,7,ps,10314,monitoramento-d,10313,0,1
2873,7,grep,10479,monitoramento-n,10476,0,1
2874,7,ps,10461,monitoramento-z,10460,0,1
2875,7,pidof,10815,monitoramento-V,1280,0,1
2876,7,gmain,380,systemd,1,0,3
2877,7,pidof,11032,monitoramento-V,1280,0,1
2878,7,VMSVGA FIFO,1230,nspr-2,1215,0,1
2879,7,ps,11543,monitoramento-z,11542,0,1
2880,7,NetworkManager,380,systemd,1,0,1
2881,7,pidof,11922,monitoramento-V,1280,0,1
2882,7,free,12056,monitoramento-m,12054,0,1
2883,7,ps,12152,vboxmanage,12151,0,1
2884,7,ps,12467,monitoramento-d,12466,0,1
2885,7,grep,12489,monitoramento-V,12486,0,1
2886,7,ps,12634,monitoramento-z,12633,0,1
2887,7,file,12742,update-cracklib,12693,0,1
2888,7,pidof,12818,monitoramento-V,1279,0,1
2889,7,monitoramento-d,12971,monitoramento-d,12970,0,1
2890,7,pidof,13021,monitoramento-V,1278,0,1
2891,7,nspr-5,1215,systemd,1,0,1
2892,7,ps,13174,monitoramento-d,13173,0,1
2893,7,pidof,13223,monitoramento-V,1278,0,1
2894,7,ps,13607,monitoramento-z,13606,0,1
2895,7,ps,13809,monitoramento-d,13808,0,1
2896,7,monitoramento-V,1279,bash,1263,0,1
2897,7,ps,14614,monitoramento-z,14613,0,1
2898,7,VBoxManage,14467,workload.sh,1281,0,2
2899,7,ifconfig,14667,monitoramento-n,14666,0,1
2900,7,"Processo,ps",14754,monitoramento-d,14753,0,1
2901,7,VBoxManage,14467,workload.sh,1281,0,1
2902,7,pidof,14843,monitoramento-V,1279,0,1
2903,7,apache2,9041,apache2,491,33,4
2904,7,ps,15094,monitoramento-d,15093,0,1
2905,7,apt-get,29584,apt.systemd.dai,29389,0,14
2906,7,ps,15214,monitoramento-z,15213,0,1
2907,7,free,15387,monitoramento-m,15386,0,1
2908,7,ps,15392,monitoramento-z,15391,0,1
2909,7,pidof,15744,monitoramento-V,1279,0,1
2910,7,VMSVGA FIFO,1230,nspr-2,1215,0,3
2911,7,ps,15807,monitoramento-z,15806,0,2
2912,7,ps,15884,monitoramento-d,15883,0,1
2913,7,ps,15941,monitoramento-z,15940,0,1
2914,7,monitoramento-V,1278,bash,1263,0,1
2915,7,ps,16372,monitoramento-d,16371,0,1
2916,7,EMT,1230,nspr-2,1215,0,2
2917,7,ps,16581,monitoramento-d,16578,0,1
2918,7,VBoxManage,16081,workload.sh,1281,0,2
2919,7,ps,16851,monitoramento-z,16850,0,1
2920,7,ps,17042,monitoramento-z,17040,0,1
2921,7,AioMgr0-N,1230,nspr-2,1215,0,1
2922,7,ps,17199,monitoramento-z,17198,0,1
2923,7,cron,17197,cron,386,0,1
2924,7,ps,17573,monitoramento-z,17570,0,1
2925,7,ps,17772,monitoramento-z,17769,0,1
2926,7,VBoxManage,17531,workload.sh,1281,0,1
2927,7,pidof,18792,monitoramento-V,1280,0,1
2928,7,pidof,18828,monitoramento-V,1279,0,1
2929,7,pidof,18964,monitoramento-V,1279,0,1
2930,7,pool,375,systemd,1,0,1
2931,7,ps,18999,monitoramento-d,18998,0,1
2932,7,ps,19336,monitoramento-z,19335,0,1
2933,7,VBoxManage,19130,workload.sh,1281,0,3
2934,7,ps,19541,monitoramento-z,19539,0,1
2935,7,ps,19735,monitoramento-d,19733,0,1
2936,7,ps,20094,monitoramento-z,20090,0,1
2937,7,ps,20251,monitoramento-z,20250,0,1
2938,7,ps,20482,monitoramento-d,20481,0,1
2939,7,VBoxSVC,1215,systemd,1,0,1
2940,7,ps,20623,monitoramento-d,20622,0,1
2941,7,cat,20659,monitoramento-V,20658,0,1
2942,7,pidof,20764,monitoramento-V,1280,0,3
2943,7,ps,20959,monitoramento-d,20958,0,1
2944,7,monitoramento-m,21056,monitoramento-m,1275,0,1
2945,7,ps,21195,monitoramento-z,21194,0,1
2946,7,VBoxManage,20883,workload.sh,1281,0,2
2947,7,ps,21328,monitoramento-z,21327,0,1
2948,7,ps,21494,monitoramento-d,21493,0,2
2949,7,ps,21684,monitoramento-d,21683,0,1
2950,7,nspr-2,1215,systemd,1,0,1
2951,7,ps,22058,monitoramento-z,22057,0,1
2952,7,nspr-1,1215,systemd,1,0,1
2953,7,ps,22248,monitoramento-d,22247,0,1
2954,7,pidof,22399,monitoramento-V,1280,0,1
2955,7,pidof,22554,monitoramento-V,1279,0,1
2956,7,pidof,22725,monitoramento-V,1278,0,1
2957,7,grep,22733,monitoramento-m,22728,0,1
2958,7,ps,22771,monitoramento-z,22764,0,1
2959,7,ps,23646,monitoramento-d,23645,0,2
2960,7,ps,23838,monitoramento-d,23837,0,1
2961,7,ps,24369,monitoramento-z,24362,0,1
2962,7,monitoramento-n,1277,bash,1263,0,1
2963,7,ps,24419,monitoramento-d,24418,0,1
2964,7,grep,24539,monitoramento-m,24530,0,1
2965,7,ps,24587,monitoramento-z,24584,0,1
2966,7,pidof,24724,monitoramento-V,1279,0,1
2967,7,awk,24798,monitoramento-m,24796,0,1
2968,7,ps,24806,monitoramento-d,24805,0,2
2969,7,ps,25008,monitoramento-d,25007,0,1
2970,7,pidof,25416,monitoramento-V,1280,0,1
2971,7,monitoramento-m,25445,monitoramento-m,1275,0,1
2972,7,ps,25412,monitoramento-d,25411,0,1
2973,7,monitoramento-d,1274,bash,1263,0,1
2974,7,pidof,25740,monitoramento-V,1280,0,1
2975,7,grep,25754,monitoramento-n,25745,0,1
2976,7,pidof,26120,monitoramento-V,1280,0,1
2977,7,grep,26113,monitoramento-d,26108,0,1
2978,7,ps,26144,monitoramento-d,26143,0,1
2979,7,ps,26321,monitoramento-d,26320,0,1
2980,7,ps,26485,monitoramento-z,26484,0,1
2981,7,VBoxManage,26096,workload.sh,1281,0,1
2982,7,ps,26971,monitoramento-z,26970,0,1
2983,7,free,27077,monitoramento-m,27046,0,1
2984,7,pidof,27547,monitoramento-V,1280,0,1
2985,7,dbus-daemon,369,systemd,1,104,1
2986,7,ps,27761,monitoramento-d,27760,0,1
2987,7,monitoramento-z,28075,monitoramento-z,28074,0,1
2988,7,pidof,28278,monitoramento-V,1278,0,1
2989,7,grep,28407,monitoramento-V,28405,0,1
2990,7,ps,28550,monitoramento-d,28549,0,1
2991,7,ps,28727,monitoramento-d,28726,0,1
2992,7,ps,28851,monitoramento-z,28850,0,1
2993,7,RTThrdPP,1230,nspr-2,1215,0,1
2994,7,ps,29055,monitoramento-d,29054,0,1
2995,7,pidof,29533,monitoramento-V,1278,0,1
2996,7,systemd,1,swapper,,0(0),0
2997,7,ps,29668,monitoramento-d,29667,0,1
2998,7,monitoramento-d,29860,monitoramento-d,29859,0,1
2999,7,pidof,30778,monitoramento-V,1279,0,1
3000,7,"Processo,gmain",380,systemd,1,0,2
3001,7,ps,30921,monitoramento-d,30920,0,1
3002,7,apt-get,29584,apt.systemd.dai,29389,0,16
3003,7,ps,31507,monitoramento-z,31506,0,1
3004,7,EMT,1230,nspr-2,1215,0,2
3005,7,ps,31660,monitoramento-d,31658,0,1
3006,7,apache2,9041,apache2,491,33,1
3007,7,ps,31842,monitoramento-d,31841,0,1
3008,7,apache2,9042,apache2,491,33,1
3009,7,ps,31997,monitoramento-d,31994,0,1
3010,7,ps,32382,monitoramento-d,32381,0,1
3011,7,ps,32415,monitoramento-z,32414,0,1
3012,7,VBoxManage,32033,workload.sh,1281,0,1
3013,7,ps,32571,monitoramento-d,32570,0,1
3014,7,pidof,310,monitoramento-V,1280,0,1
3015,7,ps,462,monitoramento-d,457,0,1
3016,7,ifconfig,474,monitoramento-n,473,0,1
3017,7,ps,534,monitoramento-z,533,0,1
3018,7,ACPI Poller,1230,nspr-2,1215,0,1
3019,7,pidof,889,monitoramento-V,1278,0,1
3020,7,VBoxSVCWatcher,1230,nspr-2,1215,0,1
3021,7,pidof,1309,monitoramento-V,1280,0,1
3022,7,pidof,1492,monitoramento-V,1279,0,1
3023,7,nspr-1,1215,systemd,1,0,1
3024,7,ps,1951,monitoramento-z,1950,0,1
3025,7,pidof,1981,monitoramento-V,1280,0,1
3026,7,dbus-daemon,369,systemd,1,104,2
3027,7,pidof,2050,monitoramento-V,1279,0,1
3028,7,VBoxManage,1063,workload.sh,1281,0,1
3029,7,pidof,2163,monitoramento-V,1280,0,1
3030,7,sed,2217,monitoramento-V,2215,0,1
3031,7,ps,2187,monitoramento-d,2185,0,1
3032,7,ps,3020,monitoramento-z,3019,0,2
3033,7,lsmod,3110,vboxmanage,3096,0,1
3034,7,monitoramento-m,3342,monitoramento-m,1275,0,1
3035,7,ps,3425,monitoramento-d,3424,0,1
3036,7,sleep,3484,monitoramento-c,1273,0,1
3037,7,ps,3481,monitoramento-z,3480,0,1
3038,7,pidof,3561,monitoramento-V,1278,0,1
3039,7,monitoramento-c,3615,monitoramento-c,3611,0,1
3040,7,ps,3593,monitoramento-d,3583,0,1
3041,7,monitoramento-z,3727,monitoramento-z,1276,0,1
3042,7,ps,3793,monitoramento-d,3792,0,1
3043,7,VBoxManage,3096,workload.sh,1281,0,1
3044,7,pidof,3914,monitoramento-V,1280,0,1
3045,7,nspr-3,1215,systemd,1,0,1
3046,7,ps,4108,monitoramento-z,4107,0,1
3047,7,systemd,1,swapper,,0(0),0
3048,7,ps,4128,monitoramento-d,4127,0,1
3049,7,ps,4284,monitoramento-z,4283,0,1
3050,7,nspr-7,1215,systemd,1,0,1
3051,7,ps,4644,monitoramento-d,4638,0,1
3052,7,wc,4732,monitoramento-z,4727,0,1
3053,7,pidof,4821,monitoramento-V,1279,0,1
3054,7,monitoramento-d,4843,monitoramento-d,1274,0,1
3055,7,ps,5089,monitoramento-z,5088,0,1
3056,7,monitoramento-c,5159,monitoramento-c,1273,0,1
3057,7,ps,5279,monitoramento-z,5273,0,1
3058,7,ps,5422,monitoramento-z,5421,0,1
3059,7,ps,5588,monitoramento-d,5587,0,1
3060,7,monitoramento-m,5668,monitoramento-m,5664,0,1
3061,7,ps,5807,monitoramento-z,5806,0,1
3062,7,VBoxManage,4272,workload.sh,1281,0,1
3063,7,ps,6202,monitoramento-d,6201,0,1
3064,7,NetworkManager,380,systemd,1,0,1
3065,7,ps,6741,monitoramento-z,6740,0,1
3066,7,VBoxManage,6707,workload.sh,1281,0,1
3067,7,ps,6768,monitoramento-d,6767,0,1
3068,7,ps,7135,monitoramento-z,7134,0,1
3069,7,ps,7327,monitoramento-z,7323,0,1
3070,7,ps,7655,monitoramento-z,7653,0,1
3071,7,ps,7915,monitoramento-z,7909,0,1
3072,7,monitoramento-z,8021,monitoramento-z,8017,0,1
3073,7,ps,8470,monitoramento-d,8469,0,1
3074,7,ps,8590,monitoramento-z,8589,0,1
3075,7,VBoxSVC,1215,systemd,1,0,1
3076,7,ps,8799,monitoramento-d,8798,0,1
3077,7,ps,8936,monitoramento-z,8935,0,1
3078,7,ps,9365,monitoramento-z,9363,0,1
3079,7,VBoxManage,8934,workload.sh,1281,0,2
3080,7,pidof,9878,monitoramento-V,1279,0,1
3081,7,mpstat,10062,monitoramento-c,10061,0,1
3082,7,monitoramento-V,10070,monitoramento-V,1279,0,1
3083,7,ps,10172,monitoramento-z,10169,0,1
3084,7,awk,10263,monitoramento-d,10261,0,1
3085,7,ps,10339,monitoramento-z,10338,0,1
3086,7,monitoramento-d,10392,monitoramento-d,1274,0,1
3087,7,ps,10453,monitoramento-z,10452,0,1
3088,7,monitoramento-V,10680,monitoramento-V,1278,0,1
3089,7,ps,10667,monitoramento-d,10666,0,1
3090,7,ps,10814,monitoramento-z,10813,0,1
3091,7,monitoramento-n,10834,monitoramento-n,1277,0,1
3092,7,ps,11222,monitoramento-d,11220,0,1
3093,7,monitoramento-m,11176,monitoramento-m,1275,0,1
3094,7,pidof,11351,monitoramento-V,1278,0,1
3095,7,pidof,11665,monitoramento-V,1280,0,1
3096,7,VBoxManage,11014,workload.sh,1281,0,1
3097,7,ps,11661,monitoramento-z,11658,0,1
3098,7,nm-dispatcher,11648,systemd,1,0,1
3099,7,ps,11886,monitoramento-d,11885,0,1
3100,7,"Processo,monitoramento-d",11918,monitoramento-d,1274,0,1
3101,7,pidof,12022,monitoramento-V,1280,0,2
3102,7,ps,12031,monitoramento-z,12030,0,1
3103,7,date,12070,monitoramento-c,1273,0,1
3104,7,ps,12078,monitoramento-d,12077,0,1
3105,7,apache2,9041,apache2,491,33,1
3106,7,pidof,12203,monitoramento-V,1279,0,1
3107,7,awk,12214,monitoramento-d,12212,0,1
3108,7,pidof,12550,monitoramento-V,1278,0,1
3109,7,apt-get,29584,apt.systemd.dai,29389,0,11
3110,7,pidof,12566,monitoramento-V,1279,0,1
3111,7,NetworkManager,380,systemd,1,0,2
3112,7,ps,12683,monitoramento-z,12682,0,1
3113,7,monitoramento-z,12721,monitoramento-z,1276,0,1
3114,7,ps,12911,vboxmanage,12910,0,1
3115,7,monitoramento-c,12954,monitoramento-c,1273,0,1
3116,7,ps,13022,monitoramento-d,13021,0,1
3117,7,VBoxManage,12906,workload.sh,1281,0,2
3118,7,ps,13408,monitoramento-d,13406,0,1
3119,7,ps,13530,monitoramento-d,13529,0,1
3120,7,pidof,13811,monitoramento-V,1280,0,1
3121,7,wpa_supplicant,387,systemd,1,0,2
3122,7,ps,13959,monitoramento-z,13958,0,1
3123,7,pidof,14133,monitoramento-V,1278,0,1
3124,7,pidof,14333,monitoramento-V,1279,0,1
3125,7,cat,14435,monitoramento-V,14434,0,1
3126,7,pidof,14505,monitoramento-V,1279,0,1
3127,7,polkitd,435,systemd,1,0,1
3128,7,ps,14614,monitoramento-d,14613,0,1
3129,7,grep,14646,monitoramento-m,14644,0,1
3130,7,ps,14718,monitoramento-z,14717,0,1
3131,7,VBoxManage,14831,workload.sh,1281,0,2
3132,7,pidof,14912,monitoramento-V,1278,0,1
3133,7,monitoramento-m,15149,monitoramento-m,15148,0,1
3134,7,ps,15266,monitoramento-d,15265,0,1
3135,7,ps,15637,monitoramento-d,15636,0,1
3136,7,ps,15803,monitoramento-z,15801,0,1
3137,7,ps,16164,monitoramento-z,16163,0,1
3138,7,sed,16293,monitoramento-m,16290,0,1
3139,7,ps,16383,monitoramento-d,16382,0,1
3140,7,pidof,16516,monitoramento-V,1280,0,1
3141,7,ps,16714,monitoramento-z,16713,0,1
3142,7,ps,16987,monitoramento-z,16985,0,1
3143,7,ps,17015,monitoramento-d,17014,0,1
3144,7,monitoramento-z,1276,bash,1263,0,2
3145,7,pidof,17225,monitoramento-V,1278,0,1
3146,7,EMT,1230,nspr-2,1215,0,2
3147,7,pidof,17384,monitoramento-V,1278,0,1
3148,7,VBoxManage,16503,workload.sh,1281,0,4
3149,7,ifconfig,17570,monitoramento-n,17567,0,1
3150,7,monitoramento-z,17576,monitoramento-z,1276,0,1
3151,7,ps,17577,monitoramento-z,17576,0,1
3152,7,wc,17579,monitoramento-z,17576,0,1
3153,7,pidof,17660,monitoramento-V,1279,0,1
3154,7,systemd-journal,198,systemd,1,0,1
3155,7,ps,17667,monitoramento-d,17666,0,1
3156,7,gmain,383,systemd,1,0,1
3157,7,ps,17804,monitoramento-d,17803,0,1
3158,7,cut,17849,monitoramento-n,17847,0,1
3159,7,pidof,17929,monitoramento-V,1278,0,1
3160,7,ps,17985,monitoramento-d,17984,0,1
3161,7,nm-dispatcher,17919,systemd,1,0,3
3162,7,ps,18112,monitoramento-z,18111,0,1
3163,7,ps,18332,monitoramento-z,18331,0,1
3164,7,ps,18520,monitoramento-z,18519,0,1
3165,7,cat,18600,monitoramento-m,18599,0,1
3166,7,ps,18665,monitoramento-d,18664,0,1
3167,7,pidof,18806,monitoramento-V,1280,0,1
3168,7,monitoramento-d,18829,monitoramento-d,1274,0,1
3169,7,pidof,18850,monitoramento-V,1279,0,1
3170,7,VMSVGA FIFO,1230,nspr-2,1215,0,1
3171,7,ps,18847,monitoramento-d,18846,0,1
3172,7,pidof,19274,monitoramento-V,1280,0,1
3173,7,monitoramento-d,19282,monitoramento-d,1274,0,1
3174,7,pidof,19287,monitoramento-V,1279,0,1
3175,7,pidof,19628,monitoramento-V,1279,0,1
3176,7,ps,19623,monitoramento-z,19622,0,1
3177,7,ps,19773,monitoramento-d,19772,0,1
3178,7,udisksd,375,systemd,1,0,1
3179,7,pidof,19796,monitoramento-V,1279,0,1
3180,7,monitoramento-c,19793,monitoramento-c,1273,0,1
3181,7,ps,19805,monitoramento-z,19804,0,1
3182,7,ps,20153,monitoramento-z,20152,0,1
3183,7,nspr-1,1230,nspr-2,1215,0,1
3184,7,ps,20324,monitoramento-z,20322,0,1
3185,7,pidof,20491,monitoramento-V,1280,0,1
3186,7,ps,20507,monitoramento-z,20506,0,1
3187,7,pidof,20680,monitoramento-V,1279,0,1
3188,7,ps,20684,monitoramento-z,20683,0,1
3189,7,monitoramento-d,1274,bash,1263,0,1
3190,7,ps,20886,monitoramento-d,20885,0,1
3191,7,VBoxManage,20843,workload.sh,1281,0,3
3192,7,pidof,21043,monitoramento-V,1278,0,1
3193,7,pidof,21213,monitoramento-V,1278,0,2
3194,7,ps,21242,monitoramento-d,21241,0,1
3195,7,ps,21905,monitoramento-d,21904,0,1
3196,7,pidof,22101,monitoramento-V,1280,0,1
3197,7,cron,22179,cron,22070,0,1
3198,7,ps,22266,monitoramento-z,22265,0,1
3199,7,monitoramento-V,22354,monitoramento-V,1279,0,1
3200,7,"Processo,ps",22501,monitoramento-d,22498,0,1
3201,7,VBoxManage,20843,workload.sh,1281,0,1
3202,7,ps,22639,monitoramento-z,22638,0,1
3203,7,nspr-3,1215,systemd,1,0,1
3204,7,pidof,22969,monitoramento-V,1280,0,1
3205,7,monitoramento-n,23010,monitoramento-n,23006,0,1
3206,7,ps,22986,monitoramento-z,22985,0,1
3207,7,nspr-4,1215,systemd,1,0,1
3208,7,ps,23172,monitoramento-z,23168,0,1
3209,7,VBoxManage,23141,workload.sh,1281,0,2
3210,7,ps,23315,monitoramento-d,23314,0,1
3211,7,apache2,9041,apache2,491,33,1
3212,7,ps,23496,monitoramento-d,23495,0,1
3213,7,apt-get,29584,apt.systemd.dai,29389,0,13
3214,7,pidof,23860,monitoramento-V,1279,0,1
3215,7,monitoramento-n,23865,monitoramento-n,1277,0,1
3216,7,ps,23889,monitoramento-d,23886,0,1
3217,7,awk,24041,monitoramento-n,24037,0,1
3218,7,pidof,24546,monitoramento-V,1280,0,1
3219,7,apache2,9042,apache2,491,33,1
3220,7,ps,24752,monitoramento-z,24751,0,1
3221,7,pidof,24909,monitoramento-V,1278,0,1
3222,7,gmain,380,systemd,1,0,1
3223,7,ps,25089,monitoramento-z,25088,0,1
3224,7,pool,375,systemd,1,0,1
3225,7,ps,25130,monitoramento-d,25129,0,1
3226,7,udisksd,375,systemd,1,0,1
3227,7,pidof,25252,monitoramento-V,1280,0,1
3228,7,monitoramento-z,25267,monitoramento-z,1276,0,1
3229,7,pidof,25253,monitoramento-V,1278,0,1
3230,7,systemd,1,swapper,,0(0),0
3231,7,pidof,25804,monitoramento-V,1278,0,1
3232,7,free,25806,monitoramento-m,25801,0,1
3233,7,ps,25847,monitoramento-d,25846,0,1
3234,7,monitoramento-m,1275,bash,1263,0,1
3235,7,ps,26122,monitoramento-d,26121,0,1
3236,7,monitoramento-n,26128,monitoramento-n,1277,0,1
3237,7,pidof,26159,monitoramento-V,1280,0,1
3238,7,pidof,26343,monitoramento-V,1280,0,1
3239,7,df,26345,monitoramento-d,26341,0,1
3240,7,ps,26355,monitoramento-z,26354,0,1
3241,7,monitoramento-d,26506,monitoramento-d,1274,0,1
3242,7,pidof,26527,monitoramento-V,1278,0,1
3243,7,free,26524,monitoramento-m,26523,0,1
3244,7,pidof,27037,monitoramento-V,1278,0,1
3245,7,monitoramento-d,1274,bash,1263,0,1
3246,7,ps,27059,monitoramento-d,27058,0,1
3247,7,VBoxManage,26683,workload.sh,1281,0,1
3248,7,pidof,27232,monitoramento-V,1278,0,1
3249,7,ps,27455,monitoramento-d,27454,0,1
3250,7,monitoramento-z,27724,monitoramento-z,1276,0,1
3251,7,pidof,27781,monitoramento-V,1278,0,1
3252,7,ps,28270,monitoramento-d,28269,0,2
3253,7,monitoramento-n,28273,monitoramento-n,1277,0,1
3254,7,EMT,1230,nspr-2,1215,0,3
3255,7,ps,28360,monitoramento-z,28359,0,1
3256,7,nspr-5,1215,systemd,1,0,1
3257,7,ps,28539,monitoramento-z,28538,0,1
3258,7,ps,28734,vboxmanage,28733,0,1
3259,7,VBoxManage,28717,workload.sh,1281,0,4
3260,7,ps,29407,monitoramento-d,29406,0,1
3261,7,pidof,30076,monitoramento-V,1278,0,1
3262,7,ps,30090,monitoramento-z,30089,0,1
3263,7,pidof,30410,monitoramento-V,1279,0,1
3264,7,ps,31127,monitoramento-d,31125,0,2
3265,7,cut,31153,monitoramento-c,31151,0,1
3266,7,pidof,31348,monitoramento-V,1279,0,1
3267,7,monitoramento-d,31383,monitoramento-d,31381,0,1
3268,7,pidof,31483,monitoramento-V,1279,0,1
3269,7,ps,31544,monitoramento-d,31543,0,1
3270,7,ps,31745,monitoramento-d,31744,0,1
3271,7,ps,31873,monitoramento-z,31872,0,1
3272,7,ps,32083,monitoramento-d,32082,0,1
3273,7,pidof,32227,monitoramento-V,1280,0,1
3274,7,VBoxSVC,1215,systemd,1,0,1
3275,7,ps,32235,vboxmanage,32234,0,1
3276,7,VBoxManage,32223,workload.sh,1281,0,2
3277,7,pidof,32420,monitoramento-V,1280,0,1
3278,7,monitoramento-n,32424,monitoramento-n,1277,0,1
3279,7,ps,32505,monitoramento-z,32504,0,1
3280,7,pidof,32614,monitoramento-V,1280,0,1
3281,7,monitoramento-c,1273,bash,1263,0,2
3282,7,ps,473,monitoramento-d,472,0,1
3283,7,ps,547,monitoramento-z,546,0,1
3284,7,ps,929,monitoramento-z,928,0,1
3285,7,monitoramento-z,1046,monitoramento-z,1276,0,1
3286,7,ps,1030,monitoramento-d,1029,0,1
3287,7,sed,1525,monitoramento-m,1522,0,1
3288,7,ps,1549,monitoramento-z,1547,0,1
3289,7,date,1710,monitoramento-c,1273,0,1
3290,7,ps,1736,monitoramento-d,1735,0,1
3291,7,ps,2193,monitoramento-d,2192,0,2
3292,7,pidof,2377,monitoramento-V,1278,0,1
3293,7,ps,2586,monitoramento-d,2585,0,1
3294,7,monitoramento-z,2717,monitoramento-z,2714,0,1
3295,7,ps,2757,monitoramento-z,2749,0,1
3296,7,monitoramento-z,1276,bash,1263,0,1
3297,7,ps,2933,monitoramento-z,2932,0,1
3298,7,monitoramento-z,3080,monitoramento-z,1276,0,1
3299,7,ps,3318,monitoramento-z,3317,0,1
3300,7,"Processo,pidof",3651,monitoramento-V,1279,0,1
3301,7,gmain,380,systemd,1,0,2
3302,7,pidof,3673,monitoramento-V,1278,0,1
3303,7,monitoramento-d,3692,monitoramento-d,1274,0,1
3304,7,pidof,3851,monitoramento-V,1280,0,1
3305,7,VBoxManage,3810,workload.sh,1281,0,2
3306,7,ps,4065,monitoramento-d,4063,0,1
3307,7,pidof,4727,monitoramento-V,1280,0,1
3308,7,sed,5084,monitoramento-V,5080,0,1
3309,7,pidof,5566,monitoramento-V,1279,0,1
3310,7,systemd,1,swapper,,0(0),0
3311,7,ps,5623,monitoramento-d,5620,0,1
3312,7,nspr-3,1215,systemd,1,0,1
3313,7,pidof,5956,monitoramento-V,1280,0,2
3314,7,ps,6285,monitoramento-z,6284,0,1
3315,7,NetworkManager,380,systemd,1,0,3
3316,7,ps,6493,monitoramento-z,6492,0,1
3317,7,monitoramento-V,1278,bash,1263,0,1
3318,7,pidof,6626,monitoramento-V,1278,0,1
3319,7,VBoxManage,5913,workload.sh,1281,0,1
3320,7,pidof,6786,monitoramento-V,1278,0,1
3321,7,monitoramento-n,6794,monitoramento-n,1277,0,1
3322,7,ps,7068,monitoramento-d,7067,0,1
3323,7,apt-get,29584,apt.systemd.dai,29389,0,15
3324,7,ps,7318,monitoramento-z,7317,0,1
3325,7,ps,7735,monitoramento-z,7733,0,1
3326,7,nspr-1,5913,workload.sh,1281,0,1
3327,7,free,7869,monitoramento-m,7865,0,1
3328,7,grep,7870,monitoramento-m,7865,0,1
3329,7,ps,8256,monitoramento-d,8255,0,1
3330,7,VBoxManage,8199,workload.sh,1281,0,2
3331,7,pidof,8392,monitoramento-V,1278,0,1
3332,7,ps,8536,monitoramento-d,8535,0,1
3333,7,ps,9110,monitoramento-z,9109,0,1
3334,7,ps,9461,monitoramento-z,9460,0,3
3335,7,pidof,9641,monitoramento-V,1280,0,1
3336,7,ps,9657,monitoramento-z,9656,0,1
3337,7,apache2,9042,apache2,491,33,1
3338,7,pidof,9822,monitoramento-V,1279,0,1
3339,7,pidof,9999,monitoramento-V,1279,0,1
3340,7,cat,10055,monitoramento-m,10054,0,1
3341,7,ps,10943,monitoramento-d,10942,0,1
3342,7,ps,11242,monitoramento-z,11241,0,1
3343,7,nspr-4,1215,systemd,1,0,3
